iter	RMSE
253	3.526263368
254	3.525673404
255	3.525268163
256	3.524139028
257	3.523745013
258	3.523320784
259	3.522573285
260	3.521718573
261	3.520990519
262	3.520590029
263	3.519792646
264	3.519201679
265	3.518564025
266	3.518022998
267	3.517523552
268	3.516903423
269	3.516116099
270	3.515583642
271	3.514037124
272	3.513515795
273	3.5128486
274	3.512320747
275	3.511388383
276	3.510653904
277	3.510185849
278	3.509433529
279	3.508315988
280	3.50775035
281	3.507376893
282	3.506685473
283	3.506251911
284	3.505513543
285	3.504854849
286	3.503849729
287	3.502925981
288	3.502246217
289	3.501696945
290	3.501114788
291	3.500503476
292	3.500176046
293	3.499671631
294	3.499049264
295	3.49842872
296	3.497906648
297	3.497515732
298	3.49683044
299	3.496288516
300	3.4956057
301	3.495282283
302	3.494846359
303	3.494188771
304	3.493491686
305	3.492971379
306	3.492522496
307	3.492153957
308	3.49175733
309	3.491282378
310	3.491006087
311	3.490298522
312	3.489545216
313	3.489232251
314	3.488916738
315	3.488463751
316	3.488156048
317	3.487835084
318	3.487487093
319	3.487045427
320	3.486551266
321	3.486282939
322	3.485909941
323	3.485620947
324	3.485282843
325	3.484922414
326	3.484218111
327	3.483679317
328	3.483292451
329	3.482910299
330	3.48260967
331	3.482297967
332	3.48181932
333	3.480827765
334	3.480463807
335	3.479952375
336	3.479538222
337	3.479189899
338	3.47834
339	3.47776351
340	3.477262071
341	3.476684049
342	3.476285915
343	3.475788886
344	3.475123912
345	3.474737416
346	3.474454804
347	3.473963378
348	3.473519517
349	3.472965694
350	3.472610143
351	3.472216512
352	3.471630372
353	3.471266903
354	3.470965831
355	3.470553845
356	3.470310898
357	3.469877522
358	3.469649585
359	3.469292557
360	3.468810044
361	3.46844917
362	3.467971758
363	3.467678057
364	3.467145828
365	3.466810545
366	3.466430442
367	3.466073887
368	3.465788172
369	3.465278593
370	3.46473957
371	3.464473016
372	3.463992042
373	3.463611264
374	3.46329915
375	3.462576112
376	3.462221559
377	3.461962587
378	3.461589339
379	3.461124416
380	3.460839056
381	3.460495456
382	3.460089056
383	3.459759667
384	3.459133118
385	3.458667275
386	3.458234125
387	3.458014276
388	3.457609393
389	3.457397058
390	3.457127004
391	3.456770381
392	3.456442101
393	3.455992682
394	3.455581245
395	3.455339188
396	3.454765191
397	3.454521261
398	3.454217127
399	3.453660724
400	3.453507883
401	3.453176127
402	3.452656388
403	3.452323071
404	3.451906435
405	3.451702877
406	3.451373477
407	3.451098092
408	3.450756241
409	3.450390005
410	3.45007191
411	3.449768516
412	3.449609053
413	3.449220212
414	3.448871165
415	3.448738647
416	3.448523639
417	3.448150018
418	3.447845985
419	3.447583934
420	3.447348742
421	3.44679439
422	3.446668948
423	3.446304676
424	3.445958221
425	3.445494327
426	3.444916578
427	3.444663262
428	3.444380247
429	3.443965662
430	3.443701692
431	3.443421333
432	3.443223451
433	3.442888344
434	3.442610119
435	3.442322569
436	3.442092614
437	3.441890656
438	3.441722424
439	3.441558835
440	3.441338355
441	3.441082841
442	3.44077238
443	3.44047886
444	3.440086936
445	3.439845696
446	3.439513439
447	3.439210624
448	3.439047837
449	3.438803601
450	3.43856194
451	3.438272313
452	3.43782381
453	3.437607683
454	3.437411725
455	3.437215599
456	3.436972888
457	3.436725601
458	3.436489453
459	3.436286792
460	3.435906233
461	3.435711483
462	3.435387762
463	3.435215156
464	3.434977019
465	3.434656779
466	3.434333519
467	3.434054675
468	3.433673485
469	3.43341454
470	3.432714665
471	3.432388705
472	3.43205715
473	3.431670046
474	3.431492594
475	3.431074178
476	3.430996148
477	3.430776588
478	3.430460905
479	3.430276265
480	3.430038424
481	3.429765979
482	3.429535905
483	3.429413105
484	3.429201214
485	3.429005164
486	3.428622678
487	3.428352422
488	3.42809338
489	3.427992607
490	3.427593236
491	3.427475237
492	3.426941816
493	3.426669825
494	3.426393262
495	3.426203978
496	3.426034666
497	3.425769644
498	3.425685494
499	3.425430257
500	3.425212502
501	3.425075901
502	3.424851955
503	3.424710507
504	3.424424631
505	3.42420164
506	3.423998987
507	3.423782958
508	3.423564241
509	3.423339141
510	3.423166534
511	3.422917732
512	3.422677885
513	3.422419431
514	3.422264613
515	3.42197384
516	3.4217843
517	3.421557463
518	3.421287728
519	3.420977628
520	3.420702127
521	3.420465831
522	3.420105219
523	3.419916741
524	3.419745377
525	3.419610469
526	3.419536916
527	3.419391305
528	3.419008338
529	3.418708311
530	3.41848162
531	3.418113818
532	3.417683095
533	3.417529029
534	3.417306665
535	3.417077181
536	3.416951832
537	3.416651674
538	3.416495416
539	3.416315349
540	3.416084652
541	3.415753227
542	3.415605036
543	3.415344222
544	3.415104287
545	3.414806838
546	3.414575881
547	3.414388475
548	3.414280028
549	3.414002935
550	3.413857521
551	3.41366638
552	3.413446775
553	3.413188143
554	3.413032647
555	3.412831975
556	3.412556606
557	3.412484856
558	3.41236591
559	3.412140301
560	3.412075068
561	3.411889946
562	3.41166559
563	3.411528425
564	3.411415193
565	3.411308809
566	3.411072368
567	3.410997727
568	3.410695225
569	3.410481133
570	3.410225346
571	3.410008993
572	3.409713807
573	3.409401941
574	3.409161952
575	3.409029055
576	3.408790747
577	3.408700763
578	3.408506452
579	3.408310986
580	3.408093703
581	3.407797815
582	3.407483245
583	3.40730895
584	3.407020485
585	3.406754056
586	3.406540048
587	3.406373326
588	3.406260961
589	3.405822645
590	3.405529018
591	3.405270382
592	3.405171106
593	3.404975906
594	3.40479358
595	3.404593074
596	3.404430025
597	3.40419634
598	3.404079846
599	3.403741296
600	3.403536097
601	3.403343862
602	3.40302488
603	3.402863029
604	3.402755772
605	3.402639031
606	3.402583026
607	3.402422563
608	3.402210971
609	3.401977321
610	3.401724071
611	3.401634931
612	3.401431732
613	3.401207084
614	3.400916459
615	3.400428313
616	3.400234709
617	3.400093647
618	3.399854394
619	3.399682124
620	3.399610071
621	3.399330304
622	3.39917685
623	3.398997613
624	3.398812877
625	3.398609568
626	3.398359992
627	3.398186116
628	3.39797155
629	3.397806893
630	3.397647357
631	3.397352223
632	3.397081869
633	3.396967859
634	3.39665515
635	3.396532931
636	3.396325297
637	3.396087882
638	3.395955311
639	3.395823273
640	3.395636689
641	3.395394286
642	3.39517132
643	3.395077892
644	3.394952078
645	3.394760387
646	3.394549896
647	3.394339434
648	3.394060187
649	3.393789901
650	3.393714681
651	3.393668971
652	3.393462061
653	3.393264823
654	3.393198606
655	3.393043189
656	3.392835899
657	3.392633361
658	3.39242881
659	3.392201593
660	3.391993697
661	3.391814017
662	3.391709041
663	3.391528707
664	3.391291627
665	3.39104804
666	3.390804577
667	3.390614203
668	3.390424131
669	3.39027887
670	3.390147109
671	3.389986804
672	3.389821971
673	3.389554377
674	3.389155157
675	3.38896456
676	3.388883261
677	3.388655667
678	3.388474552
679	3.388367579
680	3.388152767
681	3.387965431
682	3.387715509
683	3.387567407
684	3.387488751
685	3.38725078
686	3.387073889
687	3.386860977
688	3.386751043
689	3.386497469
690	3.386216028
691	3.386113544
692	3.385864701
693	3.385654997
694	3.385479866
695	3.385412571
696	3.385248348
697	3.385146251
698	3.384933115
699	3.384879261
700	3.384756858
701	3.384503075
702	3.384289338
703	3.384167783
704	3.38395317
705	3.383785322
706	3.38367078
707	3.383544965
708	3.383418815
709	3.383270647
710	3.383092925
711	3.383027666
712	3.382935606
713	3.38270069
714	3.382536229
715	3.382316612
716	3.382027823
717	3.381936789
718	3.38183652
719	3.381723026
720	3.381630893
721	3.381448747
722	3.381276334
723	3.381232199
724	3.381116261
725	3.381001272
726	3.380834906
727	3.380651712
728	3.380118503
729	3.379927132
730	3.379810303
731	3.379613881
732	3.37943662
733	3.379087746
734	3.379002892
735	3.378879682
736	3.378734997
737	3.378591797
738	3.378373261
739	3.378223196
740	3.378046485
741	3.377896739
742	3.377688578
743	3.377568997
744	3.377494537
745	3.377417311
746	3.377272126
747	3.377159278
748	3.376949957
749	3.376735082
750	3.376523064
751	3.376387103
752	3.376304762
753	3.376116397
754	3.375952081
755	3.375721808
756	3.375564234
757	3.375428738
758	3.375307937
759	3.375186128
760	3.375017245
761	3.374764202
762	3.374704991
763	3.374586329
764	3.374448253
765	3.374266635
766	3.37413243
767	3.373633899
768	3.373490403
769	3.373257908
770	3.373095637
771	3.37295153
772	3.372807057
773	3.372270496
774	3.372166716
775	3.371995125
776	3.371917402
777	3.371740866
778	3.371545527
779	3.371429359
780	3.371234974
781	3.371131045
782	3.370922784
783	3.370833812
784	3.370523466
785	3.370300457
786	3.37011286
787	3.370010792
788	3.369805856
789	3.369617329
790	3.369455099
791	3.369320796
792	3.369192867
793	3.369041295
794	3.368899989
795	3.368842345
796	3.368622743
797	3.368445454
798	3.368288257
799	3.368204606
800	3.368119275
801	3.368000029
802	3.367795191
803	3.367736552
804	3.367618342
805	3.367387958
806	3.367226913
807	3.36707339
808	3.366954086
809	3.366851031
810	3.366665108
811	3.366511749
812	3.366364195
813	3.366204877
814	3.366083057
815	3.365925366
816	3.365842525
817	3.365738225
818	3.365624147
819	3.365568452
820	3.365474412
821	3.365403704
822	3.365279626
823	3.365198951
824	3.36498466
825	3.364889649
826	3.364745317
827	3.364562392
828	3.364402766
829	3.364316708
830	3.364178094
831	3.363991062
832	3.36397313
833	3.363832868
834	3.363749703
835	3.363582393
836	3.36347124
837	3.363387121
838	3.363246459
839	3.363139701
840	3.363054331
841	3.362937023
842	3.362796574
843	3.362715076
844	3.362595466
845	3.362485034
846	3.362350588
847	3.362212759
848	3.362047344
849	3.361944772
850	3.361737113
851	3.361637376
852	3.361558384
853	3.361356917
854	3.361308059
855	3.36117633
856	3.360995549
857	3.360844216
858	3.360674515
859	3.360557667
860	3.360435302
861	3.360326076
862	3.360135694
863	3.360008434
864	3.359782584
865	3.359656895
866	3.359632502
867	3.359580845
868	3.359461516
869	3.359252426
870	3.359066029
871	3.35894924
872	3.35881872
873	3.358634619
874	3.358510133
875	3.358393471
876	3.358291477
877	3.358169137
878	3.35803595
879	3.357926455
880	3.357728222
881	3.35766714
882	3.357500484
883	3.357388226
884	3.357292127
885	3.357073377
886	3.356943962
887	3.356775749
888	3.356540468
889	3.356420819
890	3.356289493
891	3.356132204
892	3.355987651
893	3.355879883
894	3.355768152
895	3.35569118
896	3.355397753
897	3.35528428
898	3.355222302
899	3.355045266
900	3.354879003
901	3.35476555
902	3.354696797
903	3.354627242
904	3.354526331
905	3.354251811
906	3.354086683
907	3.353959992
908	3.353765247
909	3.35355948
910	3.353409762
911	3.353231803
912	3.353083262
913	3.352986266
914	3.352811075
915	3.352617567
916	3.352487528
917	3.352427339
918	3.352387788
919	3.352257357
920	3.352106637
921	3.352041127
922	3.351900944
923	3.351776577
924	3.351639126
925	3.351537294
926	3.35135427
927	3.351168525
928	3.351102355
929	3.350885143
930	3.350748273
931	3.350645941
932	3.350425258
933	3.350295996
934	3.350182613
935	3.350035321
936	3.349905145
937	3.349794564
938	3.3496188
939	3.349424469
940	3.349317135
941	3.349248738
942	3.349139812
943	3.348927153
944	3.348789576
945	3.348699134
946	3.34853193
947	3.34837261
948	3.34824084
949	3.348184663
950	3.348067715
951	3.347911706
952	3.347832365
953	3.347669305
954	3.347524619
955	3.347379927
956	3.347301004
957	3.347200083
958	3.346953119
959	3.34685817
960	3.346710293
961	3.346558046
962	3.346402892
963	3.34635784
964	3.346189751
965	3.346096058
966	3.345988865
967	3.345875369
968	3.345725435
969	3.345606972
970	3.345544194
971	3.345384899
972	3.345201072
973	3.345020857
974	3.344916425
975	3.344761095
976	3.344643034
977	3.344590598
978	3.344459735
979	3.344254285
980	3.344133772
981	3.344042642
982	3.343938389
983	3.343836421
984	3.343768501
985	3.343644652
986	3.34347632
987	3.343362318
988	3.343300276
989	3.343201985
990	3.343032157
991	3.342921529
992	3.342849033
993	3.342716432
994	3.342640903
995	3.342509865
996	3.342368704
997	3.342162953
998	3.34207924
999	3.342030112
